DATE_TIME;ROOT_DISK_SIZE_VALUE;ROOT_DISK_USED_VALUE;ROOT_DISK_FREE
24-04-24 16:08;51123825;23220563;27903262
24-04-24 16:13;51123825;23220564;27903261
24-04-24 16:18;51123825;23220565;27903260
24-04-24 16:23;51123825;23220567;27903258
24-04-24 16:28;51123825;23220568;27903257
24-04-24 16:33;51123825;23220569;27903256
24-04-24 16:38;51123825;23220570;27903255
24-04-24 16:43;51123825;23220572;27903253
24-04-24 16:48;51123825;23220572;27903253
24-04-24 16:53;51123825;23220575;27903250
24-04-24 16:58;51123825;23220579;27903246
24-04-24 17:03;51123825;23220580;27903245
24-04-24 17:08;51123825;23220581;27903244
24-04-24 17:13;51123825;23220582;27903243
24-04-24 17:18;51123825;23220582;27903243
24-04-24 17:23;51123825;23220584;27903241
24-04-24 17:28;51123825;23220584;27903241
24-04-24 17:33;51123825;23220586;27903239
24-04-24 17:38;51123825;23220586;27903239
24-04-24 17:43;51123825;23220588;27903237
24-04-24 17:48;51123825;23220588;27903237
24-04-24 17:53;51123825;23220590;27903235
24-04-24 17:58;51123825;23220593;27903232
24-04-24 18:03;51123825;23220588;27903237
24-04-24 18:08;51123825;23220590;27903235
24-04-24 18:13;51123825;23220592;27903233
24-04-24 18:18;51123825;23220592;27903233
24-04-24 18:23;51123825;23220593;27903232
24-04-24 18:28;51123825;23220593;27903232
24-04-24 18:33;51123825;23220594;27903231
24-04-24 18:38;51123825;23220594;27903231
24-04-24 18:43;51123825;23220596;27903229
24-04-24 18:48;51123825;23220596;27903229
24-04-24 18:53;51123825;23220598;27903227
24-04-24 18:58;51123825;23220598;27903227
24-04-24 19:03;51123825;23220600;27903225
24-04-24 19:08;51123825;23220601;27903224
24-04-24 19:13;51123825;23220605;27903220
24-04-24 19:18;51123825;23220605;27903220
24-04-24 19:23;51123825;23220637;27903188
24-04-24 19:28;51123825;23220606;27903219
24-04-24 19:33;51123825;23246649;27877176
24-04-24 19:38;51123825;23246513;27877312
24-04-24 19:43;51123825;23246526;27877299
24-04-24 19:48;51123825;23246514;27877311
24-04-24 19:53;51123825;23246649;27877176
24-04-24 19:58;51123825;23246516;27877309
24-04-24 20:03;51123825;23246542;27877283
24-04-24 20:08;51123825;23246518;27877307
24-04-24 20:13;51123825;23246650;27877175
24-04-24 20:18;51123825;23246521;27877304
24-04-24 20:23;51123825;23246529;27877296
24-04-24 20:28;51123825;23246522;27877303
24-04-24 20:33;51123825;23246529;27877296
24-04-24 20:38;51123825;23246523;27877302
24-04-24 20:43;51123825;23246650;27877175
24-04-24 20:48;51123825;23246570;27877255
24-04-24 20:53;51123825;23246602;27877223
24-04-24 20:58;51123825;23246531;27877294
24-04-24 21:03;51123825;23246782;27877043
24-04-24 21:08;51123825;23246533;27877292
24-04-24 21:13;51123825;23246585;27877240
24-04-24 21:18;51123825;23246572;27877253
24-04-24 21:23;51123825;23246545;27877280
24-04-24 21:28;51123825;23246539;27877286
24-04-24 21:33;51123825;23246571;27877254
24-04-24 21:38;51123825;23217164;27906661
24-04-24 21:43;51123825;23217179;27906646
24-04-24 21:48;51123825;23217193;27906632
24-04-24 21:53;51123825;23217187;27906638
24-04-24 21:58;51123825;23217170;27906655
24-04-24 22:03;51123825;23217182;27906643
24-04-24 22:08;51123825;23217171;27906654
24-04-24 22:13;51123825;23217187;27906638
24-04-24 22:18;51123825;23217178;27906647
24-04-24 22:23;51123825;23217183;27906642
24-04-24 22:28;51123825;23217175;27906650
24-04-24 22:33;51123825;23217187;27906638
24-04-24 22:38;51123825;23217178;27906647
24-04-24 22:43;51123825;23217236;27906589
24-04-24 22:48;51123825;23217241;27906584
24-04-24 22:53;51123825;23217247;27906578
24-04-24 22:58;51123825;23217242;27906583
24-04-24 23:03;51123825;23217249;27906576
24-04-24 23:08;51123825;23217277;27906548
24-04-24 23:13;51123825;23217210;27906615
24-04-24 23:18;51123825;23217200;27906625
24-04-24 23:23;51123825;23217204;27906621
24-04-24 23:28;51123825;23217216;27906609
24-04-24 23:33;51123825;23217204;27906621
24-04-24 23:38;51123825;23217209;27906616
24-04-24 23:43;51123825;23217237;27906588
24-04-24 23:48;51123825;23217207;27906618
24-04-24 23:53;51123825;23217043;27906782
24-04-24 23:58;51123825;23217030;27906795
25-04-24 00:03;51123825;23217048;27906777
25-04-24 00:08;51123825;23217033;27906792
25-04-24 00:13;51123825;23217034;27906791
25-04-24 00:18;51123825;23217040;27906785
25-04-24 00:23;51123825;23217052;27906773
25-04-24 00:28;51123825;23217038;27906787
25-04-24 00:33;51123825;23217040;27906785
25-04-24 00:38;51123825;23217040;27906785
25-04-24 00:43;51123825;23221137;27902688
25-04-24 00:48;51123825;23221137;27902688
25-04-24 00:53;51123825;23221157;27902668
25-04-24 00:58;51123825;23221139;27902686
25-04-24 01:03;51123825;23221140;27902685
25-04-24 01:08;51123825;23221140;27902685
25-04-24 01:13;51123825;23221155;27902670
25-04-24 01:18;51123825;23221143;27902682
25-04-24 01:23;51123825;23221144;27902681
25-04-24 01:28;51123825;23221191;27902634
25-04-24 01:33;51123825;23221206;27902619
25-04-24 01:38;51123825;23221150;27902675
25-04-24 01:43;51123825;23221151;27902674
25-04-24 01:48;51123825;23221151;27902674
25-04-24 01:53;51123825;23221152;27902673
25-04-24 01:58;51123825;23221152;27902673
25-04-24 02:03;51123825;23221180;27902645
25-04-24 02:08;51123825;23221155;27902670
25-04-24 02:13;51123825;23221170;27902655
25-04-24 02:18;51123825;23221156;27902669
25-04-24 02:23;51123825;23221180;27902645
25-04-24 02:28;51123825;23221158;27902667
25-04-24 02:33;51123825;23221171;27902654
25-04-24 02:38;51123825;23221159;27902666
25-04-24 02:43;51123825;23221171;27902654
25-04-24 02:48;51123825;23221161;27902664
25-04-24 02:53;51123825;23221180;27902645
25-04-24 02:58;51123825;23221163;27902662
25-04-24 03:03;51123825;23221180;27902645
25-04-24 03:08;51123825;23221165;27902660
25-04-24 03:13;51123825;23221197;27902628
25-04-24 03:18;51123825;23221167;27902658
25-04-24 03:23;51123825;23221175;27902650
25-04-24 03:28;51123825;23221170;27902655
25-04-24 03:33;51123825;23221198;27902627
25-04-24 03:38;51123825;23221172;27902653
25-04-24 03:43;51123825;23221176;27902649
25-04-24 03:48;51123825;23221173;27902652
25-04-24 03:53;51123825;23221176;27902649
25-04-24 03:58;51123825;23221174;27902651
25-04-24 04:03;51123825;23221198;27902627
25-04-24 04:08;51123825;23221177;27902648
25-04-24 04:13;51123825;23221178;27902647
25-04-24 04:18;51123825;23221178;27902647
25-04-24 04:23;51123825;23221180;27902645
25-04-24 04:28;51123825;23221180;27902645
25-04-24 04:33;51123825;23221185;27902640
25-04-24 04:38;51123825;23221182;27902643
25-04-24 04:43;51123825;23221185;27902640
25-04-24 04:48;51123825;23221185;27902640
25-04-24 04:53;51123825;23221186;27902639
25-04-24 04:58;51123825;23221186;27902639
25-04-24 05:03;51123825;23221206;27902619
25-04-24 05:08;51123825;23221188;27902637
25-04-24 05:13;51123825;23221190;27902635
25-04-24 05:18;51123825;23221190;27902635
25-04-24 05:23;51123825;23221191;27902634
25-04-24 05:28;51123825;23221191;27902634
25-04-24 05:33;51123825;23221199;27902626
25-04-24 05:38;51123825;23221196;27902629
25-04-24 05:43;51123825;23221197;27902628
25-04-24 05:48;51123825;23221197;27902628
25-04-24 05:53;51123825;23221198;27902627
25-04-24 05:58;51123825;23221198;27902627
25-04-24 06:03;51123825;23221200;27902625
25-04-24 06:08;51123825;23221200;27902625
25-04-24 06:13;51123825;23228857;27894968
25-04-24 06:18;51123825;23228820;27895005
25-04-24 06:23;51123825;23228821;27895004
25-04-24 06:28;51123825;23228821;27895004
25-04-24 06:33;51123825;23228822;27895003
25-04-24 06:38;51123825;23229078;27894747
25-04-24 06:43;51123825;23229080;27894745
25-04-24 06:48;51123825;23229080;27894745
25-04-24 06:53;51123825;23229082;27894743
25-04-24 06:58;51123825;23229082;27894743
25-04-24 07:03;51123825;23229113;27894712
25-04-24 07:08;51123825;23229085;27894740
25-04-24 07:13;51123825;23229138;27894687
25-04-24 07:18;51123825;23229086;27894739
25-04-24 07:23;51123825;23229087;27894738
25-04-24 07:28;51123825;23229087;27894738
25-04-24 07:33;51123825;23229666;27894159
25-04-24 07:38;51123825;23229666;27894159
25-04-24 07:43;51123825;23229659;27894166
25-04-24 07:48;51123825;23229659;27894166
25-04-24 07:53;51123825;23229664;27894161
25-04-24 07:58;51123825;23229662;27894163
25-04-24 08:03;51123825;23229663;27894162
25-04-24 08:08;51123825;23229690;27894135
25-04-24 08:13;51123825;23229761;27894064
25-04-24 08:18;51123825;23229672;27894153
25-04-24 08:23;51123825;23229673;27894152
25-04-24 08:28;51123825;23229725;27894100
25-04-24 08:33;51123825;23229676;27894149
25-04-24 08:38;51123825;23229679;27894146
25-04-24 08:43;51123825;23229681;27894144
25-04-24 08:48;51123825;23229682;27894143
25-04-24 08:53;51123825;23229683;27894142
25-04-24 08:58;51123825;23229740;27894085
25-04-24 09:03;51123825;23229713;27894112
25-04-24 09:08;51123825;23229757;27894068
25-04-24 09:13;51123825;23229759;27894066
25-04-24 09:18;51123825;23229759;27894066
25-04-24 09:23;51123825;23229738;27894087
25-04-24 09:28;51123825;23229733;27894092
25-04-24 09:33;51123825;23229761;27894064
25-04-24 09:38;51123825;23229736;27894089
25-04-24 09:43;51123825;23229778;27894047
25-04-24 09:48;51123825;23229741;27894084
25-04-24 09:53;51123825;23239743;27884082
25-04-24 09:58;51123825;23239743;27884082
25-04-24 10:03;51123825;23239744;27884081
25-04-24 10:08;51123825;23239745;27884080
25-04-24 10:13;51123825;23239750;27884075
25-04-24 10:18;51123825;23239754;27884071
25-04-24 10:23;51123825;23239792;27884033
25-04-24 10:28;51123825;23239850;27883975
25-04-24 10:33;51123825;23239790;27884035
25-04-24 10:38;51123825;23239785;27884040
25-04-24 10:43;51123825;23239839;27883986
25-04-24 10:48;51123825;23239900;27883925
25-04-24 10:53;51123825;23239907;27883918
25-04-24 10:58;51123825;23239801;27884024
25-04-24 11:03;51123825;23239804;27884021
25-04-24 11:08;51123825;23239806;27884019
25-04-24 11:13;51123825;23239824;27884001
25-04-24 11:18;51123825;23239807;27884018
25-04-24 11:23;51123825;23239900;27883925
25-04-24 11:28;51123825;23239809;27884016
25-04-24 11:33;51123825;23239911;27883914
25-04-24 11:38;51123825;23239815;27884010
25-04-24 11:43;51123825;23239822;27884003
25-04-24 11:48;51123825;23239822;27884003
25-04-24 11:53;51123825;23239825;27884000
25-04-24 11:58;51123825;23239825;27884000
25-04-24 12:03;51123825;23239826;27883999
25-04-24 12:08;51123825;23239875;27883950
25-04-24 12:13;51123825;23239828;27883997
25-04-24 12:18;51123825;23239828;27883997
25-04-24 12:23;51123825;23239829;27883996
25-04-24 12:28;51123825;23239829;27883996
25-04-24 12:33;51123825;23239834;27883991
25-04-24 12:38;51123825;23239834;27883991
25-04-24 12:43;51123825;23239835;27883990
25-04-24 12:48;51123825;23239839;27883986
25-04-24 12:53;51123825;23239841;27883984
25-04-24 12:58;51123825;23239842;27883983
25-04-24 13:03;51123825;23239844;27883981
25-04-24 13:08;51123825;23239844;27883981
25-04-24 13:13;51123825;23239846;27883979
25-04-24 13:18;51123825;23239846;27883979
25-04-24 13:23;51123825;23239848;27883977
25-04-24 13:28;51123825;23239867;27883958
25-04-24 13:33;51123825;23239852;27883973
25-04-24 13:38;51123825;23239852;27883973
25-04-24 13:43;51123825;23239854;27883971
25-04-24 13:48;51123825;23239854;27883971
25-04-24 13:53;51123825;23239856;27883969
25-04-24 13:58;51123825;23239858;27883967
25-04-24 14:03;51123825;23239863;27883962
25-04-24 14:08;51123825;23239863;27883962
25-04-24 14:13;51123825;23239864;27883961
25-04-24 14:18;51123825;23239865;27883960
25-04-24 14:23;51123825;23239941;27883884
25-04-24 14:28;51123825;23239922;27883903
25-04-24 14:33;51123825;23239871;27883954
25-04-24 14:38;51123825;23239940;27883885
25-04-24 14:43;51123825;23239875;27883950
25-04-24 14:48;51123825;23239875;27883950
25-04-24 14:53;51123825;23239876;27883949
25-04-24 14:58;51123825;23239876;27883949
25-04-24 15:03;51123825;23239875;27883950
25-04-24 15:08;51123825;23239875;27883950
25-04-24 15:13;51123825;23239877;27883948
25-04-24 15:18;51123825;23239909;27883916
25-04-24 15:23;51123825;23239880;27883945
25-04-24 15:28;51123825;23239880;27883945
25-04-24 15:33;51123825;23239881;27883944
25-04-24 15:38;51123825;23239881;27883944
25-04-24 15:43;51123825;23239883;27883942
25-04-24 15:48;51123825;23239884;27883941
25-04-24 15:53;51123825;23239886;27883939
25-04-24 15:58;51123825;23239890;27883935
25-04-24 16:03;51123825;23239893;27883932
25-04-24 16:08;51123825;23239893;27883932
25-04-24 16:13;51123825;23239911;27883914
25-04-24 16:18;51123825;23239899;27883926
25-04-24 16:23;51123825;23239962;27883863
25-04-24 16:28;51123825;23239899;27883926
25-04-24 16:33;51123825;23239952;27883873
25-04-24 16:38;51123825;23239906;27883919
25-04-24 16:43;51123825;23239908;27883917
25-04-24 16:48;51123825;23239908;27883917
25-04-24 16:53;51123825;23239913;27883912
25-04-24 16:58;51123825;23239914;27883911
25-04-24 17:03;51123825;23239915;27883910
25-04-24 17:08;51123825;23239915;27883910
25-04-24 17:13;51123825;23239917;27883908
25-04-24 17:18;51123825;23239915;27883910
25-04-24 17:23;51123825;23239919;27883906
25-04-24 17:28;51123825;23239919;27883906
25-04-24 17:33;51123825;23239920;27883905
25-04-24 17:38;51123825;23239921;27883904
25-04-24 17:43;51123825;23239923;27883902
25-04-24 17:48;51123825;23239923;27883902
25-04-24 17:53;51123825;23239924;27883901
25-04-24 17:58;51123825;23239924;27883901
25-04-24 18:03;51123825;23239934;27883891
25-04-24 18:08;51123825;23239928;27883897
25-04-24 18:13;51123825;23239929;27883896
25-04-24 18:18;51123825;23239929;27883896
25-04-24 18:23;51123825;23239931;27883894
25-04-24 18:28;51123825;23239931;27883894
25-04-24 18:33;51123825;23239932;27883893
25-04-24 18:38;51123825;23239932;27883893
25-04-24 18:43;51123825;23239933;27883892
25-04-24 18:48;51123825;23239933;27883892
25-04-24 18:53;51123825;23239936;27883889
25-04-24 18:58;51123825;23239936;27883889
25-04-24 19:03;51123825;23239937;27883888
25-04-24 19:08;51123825;23239937;27883888
25-04-24 19:13;51123825;23239939;27883886
25-04-24 19:18;51123825;23239939;27883886
25-04-24 19:23;51123825;23239940;27883885
25-04-24 19:28;51123825;23239940;27883885
25-04-24 19:33;51123825;23239943;27883882
25-04-24 19:38;51123825;23239943;27883882
25-04-24 19:43;51123825;23239944;27883881
25-04-24 19:48;51123825;23232069;27891756
25-04-24 19:53;51123825;23264825;27859000
25-04-24 19:58;51123825;23264825;27859000
25-04-24 20:03;51123825;23264897;27858928
25-04-24 20:08;51123825;23264827;27858998
25-04-24 20:13;51123825;23264837;27858988
25-04-24 20:18;51123825;23264829;27858996
25-04-24 20:23;51123825;23264897;27858928
25-04-24 20:28;51123825;23264831;27858994
25-04-24 20:33;51123825;23264838;27858987
25-04-24 20:38;51123825;23264832;27858993
25-04-24 20:43;51123825;23264914;27858911
25-04-24 20:48;51123825;23264837;27858988
25-04-24 20:53;51123825;23264842;27858983
25-04-24 20:58;51123825;23265168;27858657
25-04-24 21:03;51123825;23265618;27858207
25-04-24 21:08;51123825;23266339;27857486
25-04-24 21:13;51123825;23266296;27857529
25-04-24 21:18;51123825;23266295;27857530
25-04-24 21:23;51123825;23266365;27857460
25-04-24 21:28;51123825;23266298;27857527
25-04-24 21:33;51123825;23266330;27857495
25-04-24 21:38;51123825;23266402;27857423
25-04-24 21:43;51123825;23266318;27857507
25-04-24 21:48;51123825;23266305;27857520
25-04-24 21:53;51123825;23266438;27857387
25-04-24 21:58;51123825;23266307;27857518
25-04-24 22:03;51123825;23266387;27857438
25-04-24 22:08;51123825;23266311;27857514
25-04-24 22:13;51123825;23266441;27857384
25-04-24 22:18;51123825;23266316;27857509
25-04-24 22:23;51123825;23266324;27857501
25-04-24 22:28;51123825;23266316;27857509
25-04-24 22:33;51123825;23266442;27857383
25-04-24 22:38;51123825;23266318;27857507
25-04-24 22:43;51123825;23266325;27857500
25-04-24 22:48;51123825;23266319;27857506
25-04-24 22:53;51123825;23266325;27857500
25-04-24 22:58;51123825;23266320;27857505
25-04-24 23:03;51123825;23266442;27857383
25-04-24 23:08;51123825;23266323;27857502
25-04-24 23:13;51123825;23266326;27857499
25-04-24 23:18;51123825;23266324;27857501
25-04-24 23:23;51123825;23266442;27857383
25-04-24 23:28;51123825;23266326;27857499
25-04-24 23:33;51123825;23266327;27857498
25-04-24 23:38;51123825;23266327;27857498
25-04-24 23:43;51123825;23266474;27857351
25-04-24 23:48;51123825;23268506;27855319
25-04-24 23:53;51123825;23268341;27855484
25-04-24 23:58;51123825;23268328;27855497
26-04-24 00:03;51123825;23268444;27855381
26-04-24 00:08;51123825;23268385;27855440
26-04-24 00:13;51123825;23268332;27855493
26-04-24 00:18;51123825;23268332;27855493
26-04-24 00:23;51123825;23268446;27855379
26-04-24 00:28;51123825;23268334;27855491
26-04-24 00:33;51123825;23268358;27855467
26-04-24 00:38;51123825;23268338;27855487
26-04-24 00:43;51123825;23268339;27855486
26-04-24 00:48;51123825;23268339;27855486
26-04-24 00:53;51123825;23268468;27855357
26-04-24 00:58;51123825;23268341;27855484
26-04-24 01:03;51123825;23268353;27855472
26-04-24 01:08;51123825;23268344;27855481
26-04-24 01:13;51123825;23268503;27855322
26-04-24 01:18;51123825;23268347;27855478
26-04-24 01:23;51123825;23268348;27855477
26-04-24 01:28;51123825;23268348;27855477
26-04-24 01:33;51123825;23268350;27855475
26-04-24 01:38;51123825;23268350;27855475
26-04-24 01:43;51123825;23268351;27855474
26-04-24 01:48;51123825;23268351;27855474
26-04-24 01:53;51123825;23268352;27855473
26-04-24 01:58;51123825;23268352;27855473
26-04-24 02:03;51123825;23268496;27855329
26-04-24 02:08;51123825;23268364;27855461
26-04-24 02:13;51123825;23268358;27855467
26-04-24 02:18;51123825;23268358;27855467
26-04-24 02:23;51123825;23268497;27855328
26-04-24 02:28;51123825;23268361;27855464
26-04-24 02:33;51123825;23268374;27855451
26-04-24 02:38;51123825;23268362;27855463
26-04-24 02:43;51123825;23268497;27855328
26-04-24 02:48;51123825;23268365;27855460
26-04-24 02:53;51123825;23268375;27855450
26-04-24 02:58;51123825;23268366;27855459
26-04-24 03:03;51123825;23268497;27855328
26-04-24 03:08;51123825;23268368;27855457
26-04-24 03:13;51123825;23268376;27855449
26-04-24 03:18;51123825;23268370;27855455
26-04-24 03:23;51123825;23268377;27855448
26-04-24 03:28;51123825;23268372;27855453
26-04-24 03:33;51123825;23268498;27855327
26-04-24 03:38;51123825;23268385;27855440
26-04-24 03:43;51123825;23268379;27855446
26-04-24 03:48;51123825;23268376;27855449
26-04-24 03:53;51123825;23268378;27855447
26-04-24 03:58;51123825;23268378;27855447
26-04-24 04:03;51123825;23268380;27855445
26-04-24 04:08;51123825;23268380;27855445
26-04-24 04:13;51123825;23268382;27855443
26-04-24 04:18;51123825;23268382;27855443
26-04-24 04:23;51123825;23268383;27855442
26-04-24 04:28;51123825;23268383;27855442
26-04-24 04:33;51123825;23268384;27855441
26-04-24 04:38;51123825;23268384;27855441
26-04-24 04:43;51123825;23268387;27855438
26-04-24 04:48;51123825;23268387;27855438
26-04-24 04:53;51123825;23268388;27855437
26-04-24 04:58;51123825;23268388;27855437
26-04-24 05:04;51123825;23268506;27855319
26-04-24 05:09;51123825;23268390;27855435
26-04-24 05:14;51123825;23268391;27855434
26-04-24 05:19;51123825;23268391;27855434
26-04-24 05:24;51123825;23268394;27855431
26-04-24 05:29;51123825;23268394;27855431
26-04-24 05:34;51123825;23268396;27855429
26-04-24 05:39;51123825;23268396;27855429
26-04-24 05:44;51123825;23268397;27855428
26-04-24 05:49;51123825;23268397;27855428
26-04-24 05:54;51123825;23268399;27855426
26-04-24 05:59;51123825;23273231;27850594
26-04-24 06:04;51123825;23273239;27850586
26-04-24 06:09;51123825;23273233;27850592
26-04-24 06:14;51123825;23273236;27850589
26-04-24 06:19;51123825;23273236;27850589
26-04-24 06:24;51123825;23273237;27850588
26-04-24 06:29;51123825;23273237;27850588
26-04-24 06:34;51123825;23273238;27850587
26-04-24 06:39;51123825;23273238;27850587
26-04-24 06:44;51123825;23273240;27850585
26-04-24 06:49;51123825;23273240;27850585
26-04-24 06:54;51123825;23273242;27850583
26-04-24 06:59;51123825;23274058;27849767
26-04-24 07:04;51123825;23274189;27849636
26-04-24 07:09;51123825;23274062;27849763
26-04-24 07:14;51123825;23274063;27849762
26-04-24 07:19;51123825;23274063;27849762
26-04-24 07:24;51123825;23274385;27849440
26-04-24 07:29;51123825;23274385;27849440
26-04-24 07:34;51123825;23274387;27849438
26-04-24 07:39;51123825;23274393;27849432
26-04-24 07:44;51123825;23274416;27849409
26-04-24 07:49;51123825;23274472;27849353
26-04-24 07:54;51123825;23274384;27849441
26-04-24 07:59;51123825;23274385;27849440
26-04-24 08:04;51123825;23274386;27849439
26-04-24 08:09;51123825;23274386;27849439
26-04-24 08:14;51123825;23274389;27849436
26-04-24 08:19;51123825;23274389;27849436
26-04-24 08:24;51123825;23274398;27849427
26-04-24 08:29;51123825;23274394;27849431
26-04-24 08:34;51123825;23274396;27849429
26-04-24 08:39;51123825;23274396;27849429
26-04-24 08:44;51123825;23274397;27849428
26-04-24 08:49;51123825;23274397;27849428
26-04-24 08:54;51123825;23274398;27849427
26-04-24 08:59;51123825;23274398;27849427
26-04-24 09:04;51123825;23274401;27849424
26-04-24 09:09;51123825;23274456;27849369
26-04-24 09:14;51123825;23274402;27849423
26-04-24 09:19;51123825;23274402;27849423
26-04-24 09:24;51123825;23274405;27849420
26-04-24 09:29;51123825;23274405;27849420
26-04-24 09:34;51123825;23274407;27849418
26-04-24 09:39;51123825;23274438;27849387
26-04-24 09:44;51123825;23274413;27849412
26-04-24 09:49;51123825;23274413;27849412
26-04-24 09:54;51123825;23274415;27849410
26-04-24 09:59;51123825;23274415;27849410
26-04-24 10:04;51123825;23274416;27849409
26-04-24 10:09;51123825;23274456;27849369
26-04-24 10:14;51123825;23274421;27849404
26-04-24 10:19;51123825;23274421;27849404
26-04-24 10:24;51123825;23274423;27849402
26-04-24 10:29;51123825;23274423;27849402
26-04-24 10:34;51123825;23274426;27849399
26-04-24 10:39;51123825;23274427;27849398
26-04-24 10:44;51123825;23274428;27849397
26-04-24 10:49;51123825;23274429;27849396
26-04-24 10:54;51123825;23274430;27849395
26-04-24 10:59;51123825;23274430;27849395
26-04-24 11:04;51123825;23274433;27849392
26-04-24 11:09;51123825;23274485;27849340
26-04-24 11:14;51123825;23274434;27849391
26-04-24 11:19;51123825;23274434;27849391
26-04-24 11:24;51123825;23274438;27849387
26-04-24 11:29;51123825;23274438;27849387
26-04-24 11:34;51123825;23274439;27849386
26-04-24 11:39;51123825;23278119;27845706
26-04-24 11:44;51123825;23278195;27845630
26-04-24 11:49;51123825;23278122;27845703
26-04-24 11:54;51123825;23278124;27845701
26-04-24 11:59;51123825;23278124;27845701
26-04-24 12:04;51123825;23278126;27845699
26-04-24 12:09;51123825;23278126;27845699
26-04-24 12:14;51123825;23278127;27845698
26-04-24 12:19;51123825;23278127;27845698
26-04-24 12:24;51123825;23278128;27845697
26-04-24 12:29;51123825;23278130;27845695
26-04-24 12:34;51123825;23278153;27845672
26-04-24 12:39;51123825;23278136;27845689
26-04-24 12:44;51123825;23278138;27845687
26-04-24 12:49;51123825;23278138;27845687
26-04-24 12:54;51123825;23278139;27845686
26-04-24 12:59;51123825;23278139;27845686
26-04-24 13:04;51123825;23278141;27845684
26-04-24 13:09;51123825;23278141;27845684
26-04-24 13:14;51123825;23278144;27845681
26-04-24 13:19;51123825;23278144;27845681
26-04-24 13:24;51123825;23278145;27845680
26-04-24 13:29;51123825;23278146;27845679
26-04-24 13:34;51123825;23278224;27845601
26-04-24 13:39;51123825;23278227;27845598
26-04-24 13:44;51123825;23278182;27845643
26-04-24 13:49;51123825;23278168;27845657
26-04-24 13:54;51123825;23278170;27845655
26-04-24 13:59;51123825;23278170;27845655
26-04-24 14:04;51123825;23278172;27845653
26-04-24 14:09;51123825;23278172;27845653
26-04-24 14:14;51123825;23278173;27845652
26-04-24 14:19;51123825;23278173;27845652
26-04-24 14:24;51123825;23278177;27845648
26-04-24 14:29;51123825;23278180;27845645
26-04-24 14:34;51123825;23278183;27845642
26-04-24 14:39;51123825;23278229;27845596
26-04-24 14:44;51123825;23278185;27845640
26-04-24 14:49;51123825;23278185;27845640
26-04-24 14:54;51123825;23278187;27845638
26-04-24 14:59;51123825;23278187;27845638
26-04-24 15:04;51123825;23278188;27845637
26-04-24 15:09;51123825;23278188;27845637
26-04-24 15:14;51123825;23278190;27845635
26-04-24 15:19;51123825;23278191;27845634
26-04-24 15:24;51123825;23278195;27845630
26-04-24 15:29;51123825;23278196;27845629
26-04-24 15:34;51123825;23278197;27845628
26-04-24 15:39;51123825;23278184;27845641
26-04-24 15:44;51123825;23278341;27845484
26-04-24 15:49;51123825;23278188;27845637
26-04-24 15:54;51123825;23278343;27845482
26-04-24 15:59;51123825;23278194;27845631
26-04-24 16:04;51123825;23278197;27845628
26-04-24 16:09;51123825;23278197;27845628
26-04-24 16:14;51123825;23278250;27845575
26-04-24 16:19;51123825;23278198;27845627
26-04-24 16:24;51123825;23278200;27845625
26-04-24 16:29;51123825;23278200;27845625
26-04-24 16:34;51123825;23278201;27845624
26-04-24 16:39;51123825;23278201;27845624
26-04-24 16:44;51123825;23278203;27845622
26-04-24 16:49;51123825;23278203;27845622
26-04-24 16:54;51123825;23278205;27845620
26-04-24 16:59;51123825;23278205;27845620
26-04-24 17:04;51123825;23278370;27845455
26-04-24 17:09;51123825;23278211;27845614
26-04-24 17:14;51123825;23278213;27845612
26-04-24 17:19;51123825;23278213;27845612
26-04-24 17:24;51123825;23278215;27845610
26-04-24 17:29;51123825;23278215;27845610
26-04-24 17:34;51123825;23278217;27845608
26-04-24 17:39;51123825;23349983;27773842
26-04-24 17:44;51123825;23238104;27885721
26-04-24 17:49;51123825;22076640;29047185
26-04-24 17:54;51123825;17631503;33492322
26-04-24 17:59;51123825;17631503;33492322
26-04-24 18:04;51123825;17631507;33492318
26-04-24 18:09;51123825;17631539;33492286
26-04-24 18:14;51123825;17440082;33683743
26-04-24 18:19;51123825;17440084;33683741
26-04-24 18:24;51123825;17440085;33683740
26-04-24 18:29;51123825;17895975;33227850
26-04-24 18:34;51123825;17895976;33227849
26-04-24 18:39;51123825;17895977;33227848
26-04-24 18:44;51123825;17869193;33254632
26-04-24 18:49;51123825;17934717;33189108
26-04-24 18:54;51123825;17934719;33189106
26-04-24 18:59;51123825;17934719;33189106
26-04-24 19:04;51123825;17934739;33189086
26-04-24 19:09;51123825;17934721;33189104
26-04-24 19:14;51123825;17934722;33189103
26-04-24 19:19;51123825;17934722;33189103
26-04-24 19:24;51123825;17934724;33189101
26-04-24 19:29;51123825;17934726;33189099
26-04-24 19:34;51123825;17934728;33189097
26-04-24 19:39;51123825;17934728;33189097
26-04-24 19:44;51123825;17934663;33189162
26-04-24 19:49;51123825;17934653;33189172
26-04-24 19:54;51123825;17934655;33189170
26-04-24 19:59;51123825;17870103;33253722
26-04-24 20:04;51123825;17935631;33188194
26-04-24 20:09;51123825;17935658;33188167
26-04-24 20:14;51123825;17935641;33188184
26-04-24 20:19;51123825;17935291;33188534
26-04-24 20:24;51123825;17870059;33253766
26-04-24 20:29;51123825;17935588;33188237
26-04-24 20:34;51123825;17870488;33253337
26-04-24 20:39;51123825;17936043;33187782
26-04-24 20:44;51123825;17936069;33187756
26-04-24 20:49;51123825;17936041;33187784
